iter,block,layer_short,kappa
0,0,c_attn.weight,3.660929767992872
0,0,c_proj.weight,8939.532416929189
0,0,c_fc.weight,2.9056316761389502
0,0,c_proj.weight,2.9734328946209256
0,1,c_attn.weight,3.644469944743839
0,1,c_proj.weight,750.0301771374536
0,1,c_fc.weight,2.969543414572246
0,1,c_proj.weight,2.9799362027602507
0,2,c_attn.weight,3.593721683996834
0,2,c_proj.weight,423.17516069218647
0,2,c_fc.weight,2.976189967600289
0,2,c_proj.weight,2.9816893856110687
0,3,c_attn.weight,3.6621257214720706
0,3,c_proj.weight,2452.495567803477
0,3,c_fc.weight,2.9893027898023683
0,3,c_proj.weight,2.9556247478641944
0,4,c_attn.weight,3.65783926714166
0,4,c_proj.weight,6440.583153065448
0,4,c_fc.weight,2.9644816360972714
0,4,c_proj.weight,2.905009257804754
0,5,c_attn.weight,3.6048544377984166
0,5,c_proj.weight,6521.021252368428
0,5,c_fc.weight,2.9661111993843603
0,5,c_proj.weight,2.9503382800836033
100,0,c_attn.weight,7.733802669647706
100,0,c_proj.weight,1811.578903324441
100,0,c_fc.weight,5.247315183386674
100,0,c_proj.weight,11.21223932823533
100,1,c_attn.weight,6.740918130183697
100,1,c_proj.weight,22084.092830781978
100,1,c_fc.weight,4.2854341765717665
100,1,c_proj.weight,9.404710777490239
100,2,c_attn.weight,7.232749169349319
100,2,c_proj.weight,9241.922632793836
100,2,c_fc.weight,3.832329386268792
100,2,c_proj.weight,8.614087754132587
100,3,c_attn.weight,7.302790764866701
100,3,c_proj.weight,3543.5892969218316
100,3,c_fc.weight,3.4306590687331577
100,3,c_proj.weight,8.344899580408764
100,4,c_attn.weight,5.870024550321238
100,4,c_proj.weight,9461.56185568437
100,4,c_fc.weight,3.439910101834362
100,4,c_proj.weight,8.587005280755376
100,5,c_attn.weight,5.612485591522062
100,5,c_proj.weight,1257.2226145558195
100,5,c_fc.weight,3.454858573468955
100,5,c_proj.weight,8.63287743093562
200,0,c_attn.weight,10.559695960737194
200,0,c_proj.weight,3494.440403640713
200,0,c_fc.weight,6.616739434487451
200,0,c_proj.weight,15.389272495989829
200,1,c_attn.weight,11.352917844703954
200,1,c_proj.weight,2078.2389105440507
200,1,c_fc.weight,5.352149934313646
200,1,c_proj.weight,14.758554860241968
200,2,c_attn.weight,10.851149217497046
200,2,c_proj.weight,3187.7449282318757
200,2,c_fc.weight,4.91774937303895
200,2,c_proj.weight,13.446808829619968
200,3,c_attn.weight,11.08166963819117
200,3,c_proj.weight,61015.42329484221
200,3,c_fc.weight,4.65471736204216
200,3,c_proj.weight,12.868165584398774
200,4,c_attn.weight,12.16523161738165
200,4,c_proj.weight,4411.909964272203
200,4,c_fc.weight,4.4564749530394785
200,4,c_proj.weight,12.73795262582949
200,5,c_attn.weight,12.934167406530287
200,5,c_proj.weight,8086.96625951466
200,5,c_fc.weight,4.29512667588305
200,5,c_proj.weight,12.71211806563003
0,0,c_attn.weight,3.660929767992872
0,0,c_proj.weight,8939.532416929189
0,0,c_fc.weight,2.9056316761389502
0,0,c_proj.weight,2.9734328946209256
0,1,c_attn.weight,3.644469944743839
0,1,c_proj.weight,750.0301771374536
0,1,c_fc.weight,2.969543414572246
0,1,c_proj.weight,2.9799362027602507
0,2,c_attn.weight,3.593721683996834
0,2,c_proj.weight,423.17516069218647
0,2,c_fc.weight,2.976189967600289
0,2,c_proj.weight,2.9816893856110687
0,3,c_attn.weight,3.6621257214720706
0,3,c_proj.weight,2452.495567803477
0,3,c_fc.weight,2.9893027898023683
0,3,c_proj.weight,2.9556247478641944
0,4,c_attn.weight,3.65783926714166
0,4,c_proj.weight,6440.583153065448
0,4,c_fc.weight,2.9644816360972714
0,4,c_proj.weight,2.905009257804754
0,5,c_attn.weight,3.6048544377984166
0,5,c_proj.weight,6521.021252368428
0,5,c_fc.weight,2.9661111993843603
0,5,c_proj.weight,2.9503382800836033
100,0,c_attn.weight,7.995006249301399
100,0,c_proj.weight,5105.301797443494
100,0,c_fc.weight,5.078920660906341
100,0,c_proj.weight,11.263830095732084
100,1,c_attn.weight,6.865834754452627
100,1,c_proj.weight,1108.4219292618861
100,1,c_fc.weight,4.268593100456049
100,1,c_proj.weight,9.652233681816927
100,2,c_attn.weight,6.258411839276202
100,2,c_proj.weight,3600.1310075729443
100,2,c_fc.weight,3.892590256520227
100,2,c_proj.weight,8.594508646771592
100,3,c_attn.weight,5.433943039177289
100,3,c_proj.weight,247138.37514290388
100,3,c_fc.weight,3.475377251880487
100,3,c_proj.weight,8.620681750543085
100,4,c_attn.weight,6.907616206164
100,4,c_proj.weight,1986.1466449487466
100,4,c_fc.weight,3.3828540472349693
100,4,c_proj.weight,8.753780686801626
100,5,c_attn.weight,5.2532119962316575
100,5,c_proj.weight,3783.612352134915
100,5,c_fc.weight,3.4496618218318056
100,5,c_proj.weight,8.933051122817854
200,0,c_attn.weight,10.332536958598437
200,0,c_proj.weight,27064.93476315123
200,0,c_fc.weight,6.59565833847325
200,0,c_proj.weight,15.359894572880716
200,1,c_attn.weight,10.138578857277292
200,1,c_proj.weight,5281.413279009592
200,1,c_fc.weight,5.604145433738445
200,1,c_proj.weight,14.129744113771643
200,2,c_attn.weight,9.164012076746834
200,2,c_proj.weight,5456.744673141671
200,2,c_fc.weight,4.856431240072652
200,2,c_proj.weight,12.665000329880968
200,3,c_attn.weight,10.802404708872427
200,3,c_proj.weight,4325.082373813984
200,3,c_fc.weight,4.529299518223007
200,3,c_proj.weight,12.830854792761263
200,4,c_attn.weight,12.83134170972478
200,4,c_proj.weight,6874.429672475497
200,4,c_fc.weight,4.280511676151394
200,4,c_proj.weight,12.824784322287035
200,5,c_attn.weight,8.459473959090621
200,5,c_proj.weight,9579.592085531223
200,5,c_fc.weight,4.284621041401649
200,5,c_proj.weight,13.331265128400482
0,0,c_attn.weight,3.660929767992872
0,0,c_proj.weight,8939.532416929189
0,0,c_fc.weight,2.9056316761389502
0,0,c_proj.weight,2.9734328946209256
0,1,c_attn.weight,3.644469944743839
0,1,c_proj.weight,750.0301771374536
0,1,c_fc.weight,2.969543414572246
0,1,c_proj.weight,2.9799362027602507
0,2,c_attn.weight,3.593721683996834
0,2,c_proj.weight,423.17516069218647
0,2,c_fc.weight,2.976189967600289
0,2,c_proj.weight,2.9816893856110687
0,3,c_attn.weight,3.6621257214720706
0,3,c_proj.weight,2452.495567803477
0,3,c_fc.weight,2.9893027898023683
0,3,c_proj.weight,2.9556247478641944
0,4,c_attn.weight,3.65783926714166
0,4,c_proj.weight,6440.583153065448
