timestamp,run_name,optimizer_name,seed,dataset,iter,split,loss,lr,mfu_percent,dt_ms
2025-09-15 05:52:22,ADAM_lr0.0003,ADAM,2,shakespeare_char,0,train_eval,4.270771503448486,9.900990099009901e-06,,
2025-09-15 05:52:22,ADAM_lr0.0003,ADAM,2,shakespeare_char,0,val_eval,4.269772529602051,9.900990099009901e-06,,
2025-09-15 05:53:06,ADAM_lr0.0003,ADAM,2,shakespeare_char,0,train_iter,4.265802383422852,9.900990099009901e-06,,46550.34065246582
2025-09-15 05:53:07,ADAM_lr0.0003,ADAM,2,shakespeare_char,1,train_eval,4.083425998687744,1.9801980198019803e-05,,
2025-09-15 05:53:07,ADAM_lr0.0003,ADAM,2,shakespeare_char,1,val_eval,4.0874128341674805,1.9801980198019803e-05,,
2025-09-15 05:53:07,ADAM_lr0.0003,ADAM,2,shakespeare_char,1,train_iter,4.133227825164795,1.9801980198019803e-05,,1105.271339416504
2025-09-15 05:53:08,ADAM_lr0.0003,ADAM,2,shakespeare_char,2,train_eval,3.817706346511841,2.9702970297029702e-05,,
2025-09-15 05:53:08,ADAM_lr0.0003,ADAM,2,shakespeare_char,2,val_eval,3.827702045440674,2.9702970297029702e-05,,
2025-09-15 05:53:08,ADAM_lr0.0003,ADAM,2,shakespeare_char,2,train_iter,3.9058785438537598,2.9702970297029702e-05,,1088.23823928833
2025-09-15 05:53:09,ADAM_lr0.0003,ADAM,2,shakespeare_char,3,train_eval,3.633138418197632,3.9603960396039605e-05,,
2025-09-15 05:53:09,ADAM_lr0.0003,ADAM,2,shakespeare_char,3,val_eval,3.6511876583099365,3.9603960396039605e-05,,
2025-09-15 05:53:09,ADAM_lr0.0003,ADAM,2,shakespeare_char,3,train_iter,3.692080497741699,3.9603960396039605e-05,,1044.3530082702637
2025-09-15 05:53:10,ADAM_lr0.0003,ADAM,2,shakespeare_char,4,train_eval,3.4974770545959473,4.950495049504951e-05,,
2025-09-15 05:53:10,ADAM_lr0.0003,ADAM,2,shakespeare_char,4,val_eval,3.5224502086639404,4.950495049504951e-05,,
2025-09-15 05:53:10,ADAM_lr0.0003,ADAM,2,shakespeare_char,4,train_iter,3.524563789367676,4.950495049504951e-05,,1012.2361183166504
2025-09-15 05:53:11,ADAM_lr0.0003,ADAM,2,shakespeare_char,5,train_eval,3.395801305770874,5.9405940594059404e-05,,
2025-09-15 05:53:11,ADAM_lr0.0003,ADAM,2,shakespeare_char,5,val_eval,3.4276883602142334,5.9405940594059404e-05,,
2025-09-15 05:53:12,ADAM_lr0.0003,ADAM,2,shakespeare_char,5,train_iter,3.4788990020751953,5.9405940594059404e-05,0.06390577088945107,1093.28031539917
