iter,block,layer_short,kappa
0,0,c_attn.weight,3.6870437309466952
0,0,c_proj.weight,819.6181371442658
0,0,c_fc.weight,2.9597942517334603
0,0,c_proj.weight,2.9771251702235015
0,1,c_attn.weight,3.659980156997925
0,1,c_proj.weight,7251.865606778351
0,1,c_fc.weight,2.980062343246914
0,1,c_proj.weight,2.9363189336735402
0,2,c_attn.weight,3.739357278983163
0,2,c_proj.weight,1249.0513079670145
0,2,c_fc.weight,2.9926861334539376
0,2,c_proj.weight,2.930865869157245
0,3,c_attn.weight,3.67164860430149
0,3,c_proj.weight,2964.2164278119685
0,3,c_fc.weight,3.014059579829465
0,3,c_proj.weight,2.981408735436019
0,4,c_attn.weight,3.6857067341581007
0,4,c_proj.weight,2952.633845106383
0,4,c_fc.weight,2.9498937297234886
0,4,c_proj.weight,2.967872879204795
0,5,c_attn.weight,3.6729073834802337
0,5,c_proj.weight,2554.6415986710313
0,5,c_fc.weight,2.964910325563618
0,5,c_proj.weight,2.9397526727495156
0,6,c_attn.weight,3.647091875369545
0,6,c_proj.weight,2032.1921156899705
0,6,c_fc.weight,2.9495352014169525
0,6,c_proj.weight,2.9627440488863366
0,7,c_attn.weight,3.655798958343236
0,7,c_proj.weight,950.754163569118
0,7,c_fc.weight,2.9588519321700026
0,7,c_proj.weight,3.00265693427766
0,8,c_attn.weight,3.7211436211287814
0,8,c_proj.weight,6305.913264565902
0,8,c_fc.weight,2.9663947808167253
0,8,c_proj.weight,2.9538333218862323
0,9,c_attn.weight,3.721926086595413
0,9,c_proj.weight,1942.1729585006694
0,9,c_fc.weight,2.9722096432751126
0,9,c_proj.weight,2.984145348365855
0,10,c_attn.weight,3.7311398607559125
0,10,c_proj.weight,7715.01998747556
0,10,c_fc.weight,2.9889615239777783
0,10,c_proj.weight,2.9662424890670342
0,11,c_attn.weight,3.724659722210559
0,11,c_proj.weight,902.324602890655
0,11,c_fc.weight,3.0224541233598186
0,11,c_proj.weight,2.9215675888907318
100,0,c_attn.weight,3.6822201041228344
100,0,c_proj.weight,1702.2404961058826
100,0,c_fc.weight,2.959748720508727
100,0,c_proj.weight,3.283916194906486
100,1,c_attn.weight,3.661104390547305
100,1,c_proj.weight,2375.373465034752
100,1,c_fc.weight,2.9802525705513037
100,1,c_proj.weight,3.0893248675831035
100,2,c_attn.weight,3.740029812701801
100,2,c_proj.weight,1299.5557041208283
100,2,c_fc.weight,2.9909474761897306
100,2,c_proj.weight,2.9955114396335665
100,3,c_attn.weight,3.671484706905798
100,3,c_proj.weight,8752.618215009967
100,3,c_fc.weight,3.013456653815106
100,3,c_proj.weight,2.999841877996453
100,4,c_attn.weight,3.688931636406095
100,4,c_proj.weight,1041.2804010723837
100,4,c_fc.weight,2.9505545220023217
100,4,c_proj.weight,3.013379376577416
100,5,c_attn.weight,3.671860237272113
100,5,c_proj.weight,3508.907507734077
100,5,c_fc.weight,2.9640345549295892
100,5,c_proj.weight,2.9969761507065376
100,6,c_attn.weight,3.646972337259904
100,6,c_proj.weight,1443.3474944134025
100,6,c_fc.weight,2.9507871701731423
100,6,c_proj.weight,2.9811674012462226
100,7,c_attn.weight,3.6642181182964424
100,7,c_proj.weight,2972.470087128895
100,7,c_fc.weight,2.9592162373644624
100,7,c_proj.weight,3.0258511812284685
100,8,c_attn.weight,3.7242545767852677
100,8,c_proj.weight,919.3246080349538
100,8,c_fc.weight,2.9678939980109567
100,8,c_proj.weight,3.048161922549769
100,9,c_attn.weight,3.725872896487757
100,9,c_proj.weight,1178.7091348024449
100,9,c_fc.weight,2.9727566077630967
100,9,c_proj.weight,3.0963085316558585
100,10,c_attn.weight,3.740164567743708
100,10,c_proj.weight,1826.1715174885785
100,10,c_fc.weight,2.9873572255804697
100,10,c_proj.weight,3.0860021301216984
100,11,c_attn.weight,3.723771526861537
100,11,c_proj.weight,1496.308341989479
100,11,c_fc.weight,3.0216044520875798
100,11,c_proj.weight,3.1909922603171137
200,0,c_attn.weight,3.6986328919456097
200,0,c_proj.weight,1716.440062866528
200,0,c_fc.weight,2.97079234363878
200,0,c_proj.weight,3.4543902383574903
200,1,c_attn.weight,3.678801695216566
200,1,c_proj.weight,1176.7795633907797
200,1,c_fc.weight,2.975823416482946
200,1,c_proj.weight,3.290970551292257
200,2,c_attn.weight,3.7589326648736052
200,2,c_proj.weight,1704.2040660435152
200,2,c_fc.weight,2.988578963422833
200,2,c_proj.weight,3.130441835002694
200,3,c_attn.weight,3.6929694157739914
200,3,c_proj.weight,1301.6767174301926
200,3,c_fc.weight,3.0139831070984653
200,3,c_proj.weight,3.181326064571976
200,4,c_attn.weight,3.8561203756353395
200,4,c_proj.weight,9065.397380933317
200,4,c_fc.weight,2.9524682655380934
200,4,c_proj.weight,3.2054082454981656
200,5,c_attn.weight,3.6780166006618566
200,5,c_proj.weight,3392.8798132332645
200,5,c_fc.weight,2.9657068132068107
200,5,c_proj.weight,3.135537874163209
200,6,c_attn.weight,3.659981348973497
200,6,c_proj.weight,2934.878103155599
