iter,block,param_type,value
0,0,ln1,0.017543844878673553
0,0,attn_qkv,0.7942193150520325
0,0,attn_proj,2.6767687797546387
0,0,ln2,0.017682822421193123
0,0,mlp_fc,0.9068092703819275
0,0,mlp_proj,4.124599933624268
0,1,ln1,0.014470272697508335
0,1,attn_qkv,0.6962488889694214
0,1,attn_proj,2.4009218215942383
0,1,ln2,0.01568080298602581
0,1,mlp_fc,0.7507880926132202
0,1,mlp_proj,3.099825143814087
0,2,ln1,0.012221109122037888
0,2,attn_qkv,0.6386053562164307
0,2,attn_proj,2.0732004642486572
0,2,ln2,0.012333890423178673
0,2,mlp_fc,0.6782792210578918
0,2,mlp_proj,2.8379604816436768
0,3,ln1,0.01031240914016962
0,3,attn_qkv,0.5723047256469727
0,3,attn_proj,2.101801872253418
0,3,ln2,0.012488692998886108
0,3,mlp_fc,0.6319975852966309
0,3,mlp_proj,2.524048089981079
0,4,ln1,0.011131392791867256
0,4,attn_qkv,0.5051341652870178
0,4,attn_proj,1.8246937990188599
0,4,ln2,0.01216837391257286
0,4,mlp_fc,0.5903922319412231
0,4,mlp_proj,2.3193435668945312
0,5,ln1,0.00991820078343153
0,5,attn_qkv,0.450687974691391
0,5,attn_proj,1.5693941116333008
0,5,ln2,0.010378549806773663
0,5,mlp_fc,0.5269944071769714
0,5,mlp_proj,2.057368040084839
100,0,ln1,0.003975741099566221
100,0,attn_qkv,0.13058416545391083
100,0,attn_proj,0.16033081710338593
100,0,ln2,0.005091496277600527
100,0,mlp_fc,0.08570212870836258
100,0,mlp_proj,0.16089576482772827
100,1,ln1,0.0005688035162165761
100,1,attn_qkv,0.017827332019805908
100,1,attn_proj,0.02938014827668667
100,1,ln2,0.0022425211500376463
100,1,mlp_fc,0.05051882192492485
100,1,mlp_proj,0.11712517589330673
100,2,ln1,0.00032216610270552337
100,2,attn_qkv,0.011846086010336876
100,2,attn_proj,0.02068750001490116
100,2,ln2,0.0017427477287128568
100,2,mlp_fc,0.03823123499751091
