iter,block,param_type,value
0,0,ln1,0.010464256629347801
0,0,attn_qkv,0.5000836253166199
0,0,attn_proj,2.546194553375244
0,0,ln2,0.011367756873369217
0,0,mlp_fc,0.5618844032287598
0,0,mlp_proj,5.347293376922607
0,1,ln1,0.014756135642528534
0,1,attn_qkv,0.7133631110191345
0,1,attn_proj,3.5315794944763184
0,1,ln2,0.014655533246695995
0,1,mlp_fc,0.7187979221343994
0,1,mlp_proj,4.4367241859436035
0,2,ln1,0.013081898912787437
0,2,attn_qkv,0.6680988669395447
0,2,attn_proj,3.3073384761810303
0,2,ln2,0.013005350716412067
0,2,mlp_fc,0.6874903440475464
0,2,mlp_proj,3.9754772186279297
0,3,ln1,0.011779991909861565
0,3,attn_qkv,0.585881769657135
0,3,attn_proj,2.7724990844726562
0,3,ln2,0.012456306256353855
0,3,mlp_fc,0.5906046032905579
0,3,mlp_proj,3.3932182788848877
0,4,ln1,0.010165024548768997
0,4,attn_qkv,0.5042020678520203
0,4,attn_proj,2.5089356899261475
0,4,ln2,0.010413732379674911
0,4,mlp_fc,0.5693209767341614
0,4,mlp_proj,3.15224027633667
0,5,ln1,0.009679396636784077
0,5,attn_qkv,0.4794747829437256
0,5,attn_proj,2.4723005294799805
0,5,ln2,0.009534426964819431
0,5,mlp_fc,0.5402221083641052
0,5,mlp_proj,2.876101493835449
0,6,ln1,0.00893497746437788
0,6,attn_qkv,0.4692121148109436
0,6,attn_proj,2.233280897140503
0,6,ln2,0.00996386632323265
0,6,mlp_fc,0.4998788833618164
0,6,mlp_proj,2.637782096862793
0,7,ln1,0.009387838654220104
0,7,attn_qkv,0.45425745844841003
0,7,attn_proj,2.0102169513702393
0,7,ln2,0.010322664864361286
0,7,mlp_fc,0.4714708626270294
0,7,mlp_proj,2.5405900478363037
0,8,ln1,0.00855435524135828
0,8,attn_qkv,0.41282713413238525
0,8,attn_proj,1.9995222091674805
0,8,ln2,0.008505232632160187
0,8,mlp_fc,0.4396336078643799
0,8,mlp_proj,2.3436012268066406
0,9,ln1,0.008251200430095196
0,9,attn_qkv,0.3894535303115845
0,9,attn_proj,1.887097954750061
0,9,ln2,0.008169429376721382
0,9,mlp_fc,0.4213966727256775
0,9,mlp_proj,2.2531983852386475
0,10,ln1,0.007461043074727058
0,10,attn_qkv,0.36563441157341003
0,10,attn_proj,1.8797940015792847
0,10,ln2,0.008242245763540268
0,10,mlp_fc,0.4103279709815979
0,10,mlp_proj,2.1822028160095215
0,11,ln1,0.007224583998322487
0,11,attn_qkv,0.35464391112327576
0,11,attn_proj,1.6562845706939697
0,11,ln2,0.007211736869066954
0,11,mlp_fc,0.3966793417930603
0,11,mlp_proj,2.110100507736206
100,0,ln1,0.0014486412983387709
100,0,attn_qkv,0.07191146165132523
