timestamp,run_name,optimizer_name,seed,dataset,iter,split,loss,lr,mfu_percent,dt_ms
2025-09-15 03:11:39,ADAM_lr0.0003,ADAM,2,MNIST,0,train_eval,4.741975784301758,9.900990099009901e-06,,
2025-09-15 03:11:39,ADAM_lr0.0003,ADAM,2,MNIST,0,val_eval,4.739541530609131,9.900990099009901e-06,,
2025-09-15 03:12:05,ADAM_lr0.0003,ADAM,2,MNIST,0,train_iter,4.819905757904053,9.900990099009901e-06,,32503.253698349
2025-09-15 03:12:05,ADAM_lr0.0003,ADAM,2,MNIST,1,train_eval,3.64689564704895,1.9801980198019803e-05,,
2025-09-15 03:12:05,ADAM_lr0.0003,ADAM,2,MNIST,1,val_eval,3.6468234062194824,1.9801980198019803e-05,,
2025-09-15 03:12:06,ADAM_lr0.0003,ADAM,2,MNIST,1,train_iter,3.9237284660339355,1.9801980198019803e-05,,1055.7787418365479
2025-09-15 03:12:07,ADAM_lr0.0003,ADAM,2,MNIST,2,train_eval,2.3303091526031494,2.9702970297029702e-05,,
2025-09-15 03:12:07,ADAM_lr0.0003,ADAM,2,MNIST,2,val_eval,2.3443572521209717,2.9702970297029702e-05,,
2025-09-15 03:12:07,ADAM_lr0.0003,ADAM,2,MNIST,2,train_iter,2.735084056854248,2.9702970297029702e-05,,1079.9996852874756
2025-09-15 03:12:08,ADAM_lr0.0003,ADAM,2,MNIST,3,train_eval,1.700777292251587,3.9603960396039605e-05,,
2025-09-15 03:12:08,ADAM_lr0.0003,ADAM,2,MNIST,3,val_eval,1.7274506092071533,3.9603960396039605e-05,,
2025-09-15 03:12:08,ADAM_lr0.0003,ADAM,2,MNIST,3,train_iter,2.1940581798553467,3.9603960396039605e-05,,1189.983606338501
2025-09-15 03:12:09,ADAM_lr0.0003,ADAM,2,MNIST,4,train_eval,1.5076990127563477,4.950495049504951e-05,,
2025-09-15 03:12:09,ADAM_lr0.0003,ADAM,2,MNIST,4,val_eval,1.4863030910491943,4.950495049504951e-05,,
2025-09-15 03:12:09,ADAM_lr0.0003,ADAM,2,MNIST,4,train_iter,1.4761645793914795,4.950495049504951e-05,,1036.1213684082031
2025-09-15 03:12:10,ADAM_lr0.0003,ADAM,2,MNIST,5,train_eval,1.4581496715545654,5.9405940594059404e-05,,
2025-09-15 03:12:10,ADAM_lr0.0003,ADAM,2,MNIST,5,val_eval,1.4291516542434692,5.9405940594059404e-05,,
2025-09-15 03:12:10,ADAM_lr0.0003,ADAM,2,MNIST,5,train_iter,1.6388452053070068,5.9405940594059404e-05,0.07008909414783622,1003.0121803283691
2025-09-15 03:12:11,ADAM_lr0.0003,ADAM,2,MNIST,6,train_eval,1.4300906658172607,6.930693069306931e-05,0.07008909414783622,
2025-09-15 03:12:11,ADAM_lr0.0003,ADAM,2,MNIST,6,val_eval,1.4348522424697876,6.930693069306931e-05,0.07008909414783622,
2025-09-15 03:12:11,ADAM_lr0.0003,ADAM,2,MNIST,6,train_iter,1.4588241577148438,6.930693069306931e-05,0.07250176991097028,746.1612224578857
2025-09-15 03:12:12,ADAM_lr0.0003,ADAM,2,MNIST,7,train_eval,1.3275772333145142,7.920792079207921e-05,0.07250176991097028,
2025-09-15 03:12:12,ADAM_lr0.0003,ADAM,2,MNIST,7,val_eval,1.3344361782073975,7.920792079207921e-05,0.07250176991097028,
2025-09-15 03:12:12,ADAM_lr0.0003,ADAM,2,MNIST,7,train_iter,1.3456017971038818,7.920792079207921e-05,0.07225070310324913,1004.4164657592773
2025-09-15 03:12:13,ADAM_lr0.0003,ADAM,2,MNIST,8,train_eval,1.3228267431259155,8.910891089108912e-05,0.07225070310324913,
2025-09-15 03:12:13,ADAM_lr0.0003,ADAM,2,MNIST,8,val_eval,1.3131033182144165,8.910891089108912e-05,0.07225070310324913,
2025-09-15 03:12:13,ADAM_lr0.0003,ADAM,2,MNIST,8,train_iter,1.3761285543441772,8.910891089108912e-05,0.07178618352164626,1039.8592948913574
2025-09-15 03:12:14,ADAM_lr0.0003,ADAM,2,MNIST,9,train_eval,1.239508867263794,9.900990099009902e-05,0.07178618352164626,
