iter,block,param_type,value
0,0,ln1,0.15383756160736084
0,0,attn_qkv,7.011906623840332
0,0,attn_proj,24.28594207763672
0,0,ln2,0.1376015841960907
0,0,mlp_fc,6.587428092956543
0,0,mlp_proj,23.794511795043945
0,1,ln1,0.09190011024475098
0,1,attn_qkv,4.869138717651367
0,1,attn_proj,16.205087661743164
0,1,ln2,0.07663016766309738
0,1,mlp_fc,4.75502872467041
0,1,mlp_proj,17.384220123291016
0,2,ln1,0.08137717097997665
0,2,attn_qkv,3.808138132095337
0,2,attn_proj,12.685758590698242
0,2,ln2,0.09368319064378738
0,2,mlp_fc,4.2123026847839355
0,2,mlp_proj,15.691553115844727
0,3,ln1,0.06172255799174309
0,3,attn_qkv,3.3291170597076416
0,3,attn_proj,12.910929679870605
0,3,ln2,0.08043831586837769
0,3,mlp_fc,3.6072638034820557
0,3,mlp_proj,13.11642074584961
0,4,ln1,0.060469355434179306
0,4,attn_qkv,2.925443649291992
0,4,attn_proj,10.129799842834473
0,4,ln2,0.062493838369846344
0,4,mlp_fc,3.3002912998199463
0,4,mlp_proj,11.910865783691406
0,5,ln1,0.05991724878549576
0,5,attn_qkv,3.0000598430633545
0,5,attn_proj,10.13917350769043
0,5,ln2,0.05816003680229187
0,5,mlp_fc,3.054814577102661
0,5,mlp_proj,11.485692024230957
100,0,ln1,0.014344836585223675
100,0,attn_qkv,0.5083447098731995
100,0,attn_proj,0.7934673428535461
100,0,ln2,0.010199444368481636
100,0,mlp_fc,0.10886543989181519
100,0,mlp_proj,0.11030536144971848
100,1,ln1,0.0006440066499635577
100,1,attn_qkv,0.022752270102500916
100,1,attn_proj,0.04977080971002579
100,1,ln2,0.002436393639072776
100,1,mlp_fc,0.033720917999744415
100,1,mlp_proj,0.05536596477031708
100,2,ln1,0.0008011258323676884
100,2,attn_qkv,0.02235313318669796
100,2,attn_proj,0.024503977969288826
100,2,ln2,0.001430561882443726
100,2,mlp_fc,0.022230984643101692
100,2,mlp_proj,0.0387306734919548
100,3,ln1,0.0002943334402516484
100,3,attn_qkv,0.01142664160579443
100,3,attn_proj,0.02895789034664631
100,3,ln2,0.0007208847673609853
100,3,mlp_fc,0.014666745439171791
100,3,mlp_proj,0.02952597104012966
100,4,ln1,0.00026294493000023067
100,4,attn_qkv,0.011063716374337673
100,4,attn_proj,0.029268460348248482
100,4,ln2,0.0005131058860570192
100,4,mlp_fc,0.012012735940515995
100,4,mlp_proj,0.02540808729827404
100,5,ln1,0.00035718639264814556
100,5,attn_qkv,0.01114940457046032
100,5,attn_proj,0.029147714376449585
100,5,ln2,0.0003884260368067771
100,5,mlp_fc,0.009996475651860237
100,5,mlp_proj,0.023646237328648567
200,0,ln1,0.0030607138760387897
200,0,attn_qkv,0.05481814965605736
200,0,attn_proj,0.06178135797381401
200,0,ln2,0.0013727702898904681
200,0,mlp_fc,0.018016597256064415
200,0,mlp_proj,0.034493301063776016
200,1,ln1,0.0007918149931356311
200,1,attn_qkv,0.015477334149181843
200,1,attn_proj,0.022216347977519035
200,1,ln2,0.00038126413710415363
200,1,mlp_fc,0.007680617738515139
200,1,mlp_proj,0.023580757901072502
200,2,ln1,0.00029006769182160497
200,2,attn_qkv,0.006753464229404926
200,2,attn_proj,0.015159412287175655
200,2,ln2,0.000301910302368924
200,2,mlp_fc,0.005520910024642944
200,2,mlp_proj,0.017969409003853798
200,3,ln1,0.00013535302423406392
200,3,attn_qkv,0.004149194806814194
200,3,attn_proj,0.014840717427432537
200,3,ln2,0.00033025917946361005
200,3,mlp_fc,0.005058449227362871
200,3,mlp_proj,0.01631997898221016
200,4,ln1,0.00015108699153643101
200,4,attn_qkv,0.0050339060835540295
200,4,attn_proj,0.014719289727509022
200,4,ln2,0.0001892357540782541
200,4,mlp_fc,0.0038322776090353727
200,4,mlp_proj,0.014234843663871288
200,5,ln1,0.0001603542477823794
200,5,attn_qkv,0.005039422307163477
200,5,attn_proj,0.01565251499414444
200,5,ln2,0.00019875052385032177
200,5,mlp_fc,0.0036887589376419783
200,5,mlp_proj,0.01237249094992876
0,0,ln1,0.15383756160736084
0,0,attn_qkv,7.011906623840332
