iter,block,param_type,value
0,0,ln1,0.017133720219135284
0,0,attn_qkv,0.7612454891204834
0,0,attn_proj,2.598083972930908
0,0,ln2,0.016432490199804306
0,0,mlp_fc,0.898635983467102
0,0,mlp_proj,4.068049907684326
0,1,ln1,0.014309398829936981
0,1,attn_qkv,0.6937984824180603
0,1,attn_proj,2.3788199424743652
0,1,ln2,0.014912856742739677
0,1,mlp_fc,0.746441662311554
0,1,mlp_proj,3.0850441455841064
0,2,ln1,0.012143728323280811
0,2,attn_qkv,0.6382868885993958
0,2,attn_proj,2.0726892948150635
0,2,ln2,0.012612035498023033
0,2,mlp_fc,0.6739774346351624
0,2,mlp_proj,2.841599941253662
0,3,ln1,0.010516858659684658
0,3,attn_qkv,0.5740432739257812
0,3,attn_proj,2.083254337310791
0,3,ln2,0.012827522121369839
0,3,mlp_fc,0.6340072751045227
0,3,mlp_proj,2.5277459621429443
0,4,ln1,0.011319540441036224
0,4,attn_qkv,0.5093865394592285
0,4,attn_proj,1.833225965499878
0,4,ln2,0.01201066467911005
0,4,mlp_fc,0.5870782136917114
0,4,mlp_proj,2.302046775817871
0,5,ln1,0.009975739754736423
0,5,attn_qkv,0.45294877886772156
0,5,attn_proj,1.588693380355835
0,5,ln2,0.010507560335099697
0,5,mlp_fc,0.5249325037002563
0,5,mlp_proj,2.040832996368408
100,0,ln1,0.005514670163393021
100,0,attn_qkv,0.17294108867645264
100,0,attn_proj,0.1751524955034256
100,0,ln2,0.004847582895308733
100,0,mlp_fc,0.08295945078134537
100,0,mlp_proj,0.164321631193161
100,1,ln1,0.0005838259821757674
100,1,attn_qkv,0.021418575197458267
100,1,attn_proj,0.041173484176397324
100,1,ln2,0.0025150515139102936
100,1,mlp_fc,0.05235423147678375
100,1,mlp_proj,0.12402229011058807
100,2,ln1,0.0004290362121537328
100,2,attn_qkv,0.01467186026275158
100,2,attn_proj,0.026197655126452446
100,2,ln2,0.0017022046959027648
100,2,mlp_fc,0.04045959189534187
100,2,mlp_proj,0.10651271045207977
100,3,ln1,0.0005902719567529857
100,3,attn_qkv,0.01794806681573391
100,3,attn_proj,0.03502144291996956
100,3,ln2,0.001496831071563065
100,3,mlp_fc,0.035915665328502655
100,3,mlp_proj,0.0962730124592781
100,4,ln1,0.0006231197621673346
100,4,attn_qkv,0.020126642659306526
100,4,attn_proj,0.04480889439582825
100,4,ln2,0.0014090432086959481
100,4,mlp_fc,0.03469981998205185
100,4,mlp_proj,0.09152228385210037
100,5,ln1,0.0007282207952812314
100,5,attn_qkv,0.023944782093167305
100,5,attn_proj,0.05979400873184204
100,5,ln2,0.0013534501194953918
100,5,mlp_fc,0.03225630149245262
100,5,mlp_proj,0.08276454359292984
200,0,ln1,0.004481890704482794
200,0,attn_qkv,0.12389258295297623
200,0,attn_proj,0.13317255675792694
200,0,ln2,0.0035348054952919483
200,0,mlp_fc,0.055181834846735
200,0,mlp_proj,0.09514638781547546
200,1,ln1,0.0006827082834206522
200,1,attn_qkv,0.017060309648513794
200,1,attn_proj,0.026208067312836647
200,1,ln2,0.001725645619444549
200,1,mlp_fc,0.03201659396290779
200,1,mlp_proj,0.0660734698176384
200,2,ln1,0.0006838499684818089
200,2,attn_qkv,0.017511948943138123
200,2,attn_proj,0.022780893370509148
200,2,ln2,0.0012370932381600142
200,2,mlp_fc,0.024091752246022224
200,2,mlp_proj,0.05641438812017441
200,3,ln1,0.0008702224004082382
200,3,attn_qkv,0.018665995448827744
200,3,attn_proj,0.024460431188344955
200,3,ln2,0.0008396079647354782
200,3,mlp_fc,0.01971636712551117
200,3,mlp_proj,0.05082777887582779
200,4,ln1,0.0005917972885072231
200,4,attn_qkv,0.015382477082312107
200,4,attn_proj,0.028218451887369156
200,4,ln2,0.0007942875963635743
200,4,mlp_fc,0.018460998311638832
200,4,mlp_proj,0.04516062140464783
200,5,ln1,0.0009091150132007897
200,5,attn_qkv,0.017844846472144127
200,5,attn_proj,0.028292257338762283
200,5,ln2,0.0007640288677066565
200,5,mlp_fc,0.018109187483787537
200,5,mlp_proj,0.03988964855670929
0,0,ln1,0.017133720219135284
0,0,attn_qkv,0.7612454891204834
0,0,attn_proj,2.598083972930908
0,0,ln2,0.016432490199804306
0,0,mlp_fc,0.898635983467102
0,0,mlp_proj,4.068049907684326
0,1,ln1,0.014309398829936981
0,1,attn_qkv,0.6937984824180603
0,1,attn_proj,2.3788199424743652
0,1,ln2,0.014912856742739677
0,1,mlp_fc,0.746441662311554
0,1,mlp_proj,3.0850441455841064
0,2,ln1,0.012143728323280811
0,2,attn_qkv,0.6382868885993958
0,2,attn_proj,2.0726892948150635
0,2,ln2,0.012612035498023033
0,2,mlp_fc,0.6739774346351624
0,2,mlp_proj,2.841599941253662
0,3,ln1,0.010516858659684658
0,3,attn_qkv,0.5740432739257812
0,3,attn_proj,2.083254337310791
0,3,ln2,0.012827522121369839
0,3,mlp_fc,0.6340072751045227
0,3,mlp_proj,2.5277459621429443
0,4,ln1,0.011319540441036224
0,4,attn_qkv,0.5093865394592285
0,4,attn_proj,1.833225965499878
0,4,ln2,0.01201066467911005
0,4,mlp_fc,0.5870782136917114
0,4,mlp_proj,2.302046775817871
0,5,ln1,0.009975739754736423
0,5,attn_qkv,0.45294877886772156
0,5,attn_proj,1.588693380355835
0,5,ln2,0.010507560335099697
0,5,mlp_fc,0.5249325037002563
0,5,mlp_proj,2.040832996368408
100,0,ln1,0.005469858646392822
100,0,attn_qkv,0.17149072885513306
100,0,attn_proj,0.1746431440114975
100,0,ln2,0.004830721765756607
100,0,mlp_fc,0.08270267397165298
100,0,mlp_proj,0.16386018693447113
100,1,ln1,0.0005758398328907788
100,1,attn_qkv,0.02120368555188179
100,1,attn_proj,0.040974926203489304
100,1,ln2,0.002506759250536561
100,1,mlp_fc,0.05212164670228958
100,1,mlp_proj,0.12380722165107727
100,2,ln1,0.00042675790609791875
100,2,attn_qkv,0.01459833886474371
100,2,attn_proj,0.02605441026389599
100,2,ln2,0.001689805299974978
100,2,mlp_fc,0.04033678025007248
100,2,mlp_proj,0.10652816295623779
100,3,ln1,0.0005841040401719511
100,3,attn_qkv,0.017832785844802856
100,3,attn_proj,0.0349627248942852
100,3,ln2,0.0014927431475371122
100,3,mlp_fc,0.03586271032691002
100,3,mlp_proj,0.09639568626880646
100,4,ln1,0.0006185879465192556
100,4,attn_qkv,0.019962579011917114
100,4,attn_proj,0.044949814677238464
100,4,ln2,0.0014090966433286667
100,4,mlp_fc,0.034695178270339966
100,4,mlp_proj,0.09170754253864288
100,5,ln1,0.0007165184943005443
100,5,attn_qkv,0.02372702583670616
100,5,attn_proj,0.06003636494278908
100,5,ln2,0.0013524892274290323
100,5,mlp_fc,0.0322788767516613
100,5,mlp_proj,0.08299325406551361
200,0,ln1,0.004648036789149046
200,0,attn_qkv,0.12644681334495544
200,0,attn_proj,0.1348266452550888
200,0,ln2,0.0035830489359796047
200,0,mlp_fc,0.05588097870349884
200,0,mlp_proj,0.09613483399152756
200,1,ln1,0.000698751537129283
200,1,attn_qkv,0.017256610095500946
200,1,attn_proj,0.026435449719429016
200,1,ln2,0.0017604068852961063
200,1,mlp_fc,0.03243672475218773
200,1,mlp_proj,0.06663641333580017
200,2,ln1,0.0007166085997596383
200,2,attn_qkv,0.017345545813441277
200,2,attn_proj,0.02308904193341732
200,2,ln2,0.0012594431173056364
200,2,mlp_fc,0.02442234382033348
200,2,mlp_proj,0.05666658282279968
200,3,ln1,0.0008593976963311434
200,3,attn_qkv,0.01843777857720852
200,3,attn_proj,0.024412497878074646
200,3,ln2,0.0008495760266669095
200,3,mlp_fc,0.019859325140714645
200,3,mlp_proj,0.050852421671152115
200,4,ln1,0.0006611159187741578
200,4,attn_qkv,0.015613471157848835
200,4,attn_proj,0.02797905169427395
200,4,ln2,0.0007996828062459826
200,4,mlp_fc,0.018501676619052887
200,4,mlp_proj,0.04485900327563286
200,5,ln1,0.0009206534014083445
200,5,attn_qkv,0.018299752846360207
200,5,attn_proj,0.02842070534825325
200,5,ln2,0.00076436618110165
200,5,mlp_fc,0.01812128722667694
200,5,mlp_proj,0.03962409496307373
0,0,ln1,0.017133720219135284
0,0,attn_qkv,0.7612454891204834
0,0,attn_proj,2.598083972930908
0,0,ln2,0.016432490199804306
0,0,mlp_fc,0.898635983467102
0,0,mlp_proj,4.068049907684326
0,1,ln1,0.014309398829936981
0,1,attn_qkv,0.6937984824180603
0,1,attn_proj,2.3788199424743652
0,1,ln2,0.014912856742739677
0,1,mlp_fc,0.746441662311554
0,1,mlp_proj,3.0850441455841064
0,2,ln1,0.012143728323280811
0,2,attn_qkv,0.6382868885993958
0,2,attn_proj,2.0726892948150635
0,2,ln2,0.012612035498023033
0,2,mlp_fc,0.6739774346351624
0,2,mlp_proj,2.841599941253662
0,3,ln1,0.010516858659684658
0,3,attn_qkv,0.5740432739257812
0,3,attn_proj,2.083254337310791
0,3,ln2,0.012827522121369839
0,3,mlp_fc,0.6340072751045227
0,3,mlp_proj,2.5277459621429443
0,4,ln1,0.011319540441036224
0,4,attn_qkv,0.5093865394592285
0,4,attn_proj,1.833225965499878
0,4,ln2,0.01201066467911005
0,4,mlp_fc,0.5870782136917114
0,4,mlp_proj,2.302046775817871
0,5,ln1,0.009975739754736423
0,5,attn_qkv,0.45294877886772156
0,5,attn_proj,1.588693380355835
0,5,ln2,0.010507560335099697
0,5,mlp_fc,0.5249325037002563
0,5,mlp_proj,2.040832996368408
100,0,ln1,0.0054702782072126865
100,0,attn_qkv,0.17170681059360504
100,0,attn_proj,0.17470785975456238
100,0,ln2,0.004833746701478958
100,0,mlp_fc,0.08275798708200455
100,0,mlp_proj,0.16401971876621246
100,1,ln1,0.0005791333387605846
100,1,attn_qkv,0.021273113787174225
100,1,attn_proj,0.040996797382831573
100,1,ln2,0.002510649850592017
100,1,mlp_fc,0.05222040042281151
100,1,mlp_proj,0.12398926168680191
100,2,ln1,0.0004305925394874066
100,2,attn_qkv,0.014694429002702236
100,2,attn_proj,0.02620784565806389
100,2,ln2,0.0016954323509708047
100,2,mlp_fc,0.04040713235735893
100,2,mlp_proj,0.10665552318096161
100,3,ln1,0.000587799062486738
100,3,attn_qkv,0.017918188124895096
100,3,attn_proj,0.035069242119789124
100,3,ln2,0.001493964227847755
100,3,mlp_fc,0.03592050448060036
100,3,mlp_proj,0.09652773290872574
100,4,ln1,0.0006218130001798272
100,4,attn_qkv,0.020097320899367332
100,4,attn_proj,0.04507744684815407
100,4,ln2,0.0014095259830355644
100,4,mlp_fc,0.03474215418100357
100,4,mlp_proj,0.09186895936727524
100,5,ln1,0.0007220316329039633
100,5,attn_qkv,0.023910483345389366
100,5,attn_proj,0.06025072932243347
100,5,ln2,0.0013542089145630598
100,5,mlp_fc,0.03233971819281578
100,5,mlp_proj,0.08314450830221176
200,0,ln1,0.004645707085728645
200,0,attn_qkv,0.1273644119501114
200,0,attn_proj,0.13561509549617767
200,0,ln2,0.003554434049874544
200,0,mlp_fc,0.05568670853972435
200,0,mlp_proj,0.0958411917090416
200,1,ln1,0.0007062896620482206
200,1,attn_qkv,0.0173186045140028
200,1,attn_proj,0.02637912891805172
200,1,ln2,0.0017316556768491864
200,1,mlp_fc,0.032192569226026535
200,1,mlp_proj,0.0661618709564209
200,2,ln1,0.0006967314402572811
200,2,attn_qkv,0.01655508577823639
200,2,attn_proj,0.022175662219524384
200,2,ln2,0.0012666936963796616
200,2,mlp_fc,0.024218307808041573
200,2,mlp_proj,0.05610278993844986
200,3,ln1,0.0008611803641542792
200,3,attn_qkv,0.018548667430877686
200,3,attn_proj,0.02418404072523117
200,3,ln2,0.0008488705498166382
200,3,mlp_fc,0.01970800943672657
200,3,mlp_proj,0.05043454095721245
200,4,ln1,0.00062160863308236
200,4,attn_qkv,0.015371744520962238
200,4,attn_proj,0.027363834902644157
200,4,ln2,0.000805619521997869
200,4,mlp_fc,0.018332496285438538
200,4,mlp_proj,0.044443823397159576
200,5,ln1,0.0009138200548477471
200,5,attn_qkv,0.01822168380022049
200,5,attn_proj,0.027874717488884926
200,5,ln2,0.0007684883312322199
200,5,mlp_fc,0.017939487472176552
200,5,mlp_proj,0.03923344239592552
0,0,ln1,0.017133720219135284
0,0,attn_qkv,0.7612454891204834
0,0,attn_proj,2.598083972930908
0,0,ln2,0.016432490199804306
0,0,mlp_fc,0.898635983467102
0,0,mlp_proj,4.068049907684326
0,1,ln1,0.014309398829936981
0,1,attn_qkv,0.6937984824180603
0,1,attn_proj,2.3788199424743652
0,1,ln2,0.014912856742739677
0,1,mlp_fc,0.746441662311554
0,1,mlp_proj,3.0850441455841064
0,2,ln1,0.012143728323280811
0,2,attn_qkv,0.6382868885993958
0,2,attn_proj,2.0726892948150635
0,2,ln2,0.012612035498023033
0,2,mlp_fc,0.6739774346351624
0,2,mlp_proj,2.841599941253662
0,3,ln1,0.010516858659684658
0,3,attn_qkv,0.5740432739257812
0,3,attn_proj,2.083254337310791
0,3,ln2,0.012827522121369839
0,3,mlp_fc,0.6340072751045227
0,3,mlp_proj,2.5277459621429443
0,4,ln1,0.011319540441036224
0,4,attn_qkv,0.5093865394592285
0,4,attn_proj,1.833225965499878
0,4,ln2,0.01201066467911005
0,4,mlp_fc,0.5870782136917114
0,4,mlp_proj,2.302046775817871
0,5,ln1,0.009975739754736423
0,5,attn_qkv,0.45294877886772156
0,5,attn_proj,1.588693380355835
