iter,block,layer_short,kappa
0,0,c_attn.weight,3.711200847049955
0,0,c_proj.weight,1000.5327581019966
0,0,c_fc.weight,2.9502803440310656
0,0,c_proj.weight,2.967198704591222
0,1,c_attn.weight,3.6395878098769843
0,1,c_proj.weight,8362.498567083601
0,1,c_fc.weight,2.986044011953653
0,1,c_proj.weight,2.8985686519875737
0,2,c_attn.weight,3.713615253551545
0,2,c_proj.weight,663.430165828477
0,2,c_fc.weight,2.941476568107357
0,2,c_proj.weight,2.9514566169096454
0,3,c_attn.weight,3.6817226274703265
0,3,c_proj.weight,867.9092525634842
0,3,c_fc.weight,2.980871813203569
0,3,c_proj.weight,2.974748927968551
0,4,c_attn.weight,3.647931291984793
0,4,c_proj.weight,349.51909782532306
0,4,c_fc.weight,2.961821104985995
0,4,c_proj.weight,2.9290788255593867
0,5,c_attn.weight,3.6914738463504495
0,5,c_proj.weight,929.2763336306367
0,5,c_fc.weight,2.981218934781202
0,5,c_proj.weight,2.983892745034175
100,0,c_attn.weight,5.101634879543372
100,0,c_proj.weight,1532.7198273401127
100,0,c_fc.weight,3.9538369952514105
100,0,c_proj.weight,7.408489668775091
100,1,c_attn.weight,3.8088837921055543
100,1,c_proj.weight,2679.4396353880466
100,1,c_fc.weight,3.591611559008394
100,1,c_proj.weight,6.966957347650911
100,2,c_attn.weight,4.215447458555012
100,2,c_proj.weight,14183.788703427854
100,2,c_fc.weight,3.5187386008238954
100,2,c_proj.weight,7.752180600736346
100,3,c_attn.weight,5.638762336576294
100,3,c_proj.weight,3125.0092571892123
100,3,c_fc.weight,3.6024491723287597
100,3,c_proj.weight,8.279020759050745
100,4,c_attn.weight,4.541451394419599
100,4,c_proj.weight,3028.4882289701245
100,4,c_fc.weight,3.45455917827011
100,4,c_proj.weight,8.442034978054032
100,5,c_attn.weight,4.418875677420612
100,5,c_proj.weight,20287.62977122194
100,5,c_fc.weight,3.474017267706897
100,5,c_proj.weight,8.87252661457161
200,0,c_attn.weight,6.150087373042716
200,0,c_proj.weight,8638.258041601532
200,0,c_fc.weight,4.596197866401451
200,0,c_proj.weight,9.045903215293565
200,1,c_attn.weight,4.952920623489366
200,1,c_proj.weight,3614.3498300957
200,1,c_fc.weight,4.54808901602981
200,1,c_proj.weight,10.05333015695445
200,2,c_attn.weight,7.278595049096579
200,2,c_proj.weight,29528.784789500372
200,2,c_fc.weight,4.734585890890686
200,2,c_proj.weight,11.333961269045696
200,3,c_attn.weight,8.341755251519576
200,3,c_proj.weight,10607.250410650133
200,3,c_fc.weight,5.2360963355356915
200,3,c_proj.weight,12.231197869572293
200,4,c_attn.weight,7.1370522557391975
200,4,c_proj.weight,2545.318056438406
200,4,c_fc.weight,4.9074319025059845
200,4,c_proj.weight,12.476840975069228
200,5,c_attn.weight,6.434130807992367
200,5,c_proj.weight,37023.4939896638
200,5,c_fc.weight,5.2581225418805415
200,5,c_proj.weight,12.582778241540616
0,0,c_attn.weight,3.711200847049955
0,0,c_proj.weight,1000.5327581019966
0,0,c_fc.weight,2.9502803440310656
0,0,c_proj.weight,2.967198704591222
0,1,c_attn.weight,3.6395878098769843
0,1,c_proj.weight,8362.498567083601
0,1,c_fc.weight,2.986044011953653
0,1,c_proj.weight,2.8985686519875737
0,2,c_attn.weight,3.713615253551545
0,2,c_proj.weight,663.430165828477
0,2,c_fc.weight,2.941476568107357
0,2,c_proj.weight,2.9514566169096454
0,3,c_attn.weight,3.6817226274703265
0,3,c_proj.weight,867.9092525634842
0,3,c_fc.weight,2.980871813203569
0,3,c_proj.weight,2.974748927968551
0,4,c_attn.weight,3.647931291984793
0,4,c_proj.weight,349.51909782532306
0,4,c_fc.weight,2.961821104985995
0,4,c_proj.weight,2.9290788255593867
0,5,c_attn.weight,3.6914738463504495
0,5,c_proj.weight,929.2763336306367
0,5,c_fc.weight,2.981218934781202
0,5,c_proj.weight,2.983892745034175
100,0,c_attn.weight,5.096637508806389
100,0,c_proj.weight,1604.6932443956603
100,0,c_fc.weight,3.9545700778954265
100,0,c_proj.weight,7.408997798010852
100,1,c_attn.weight,3.808972401211729
100,1,c_proj.weight,2299.3625841126286
100,1,c_fc.weight,3.5908893769301313
100,1,c_proj.weight,6.9680312007847585
100,2,c_attn.weight,4.218258520388669
100,2,c_proj.weight,8287.77014363053
100,2,c_fc.weight,3.5184581934259542
100,2,c_proj.weight,7.7550612036399755
100,3,c_attn.weight,5.633765989736333
100,3,c_proj.weight,3951.415168517502
100,3,c_fc.weight,3.603249172345203
100,3,c_proj.weight,8.28177644022214
100,4,c_attn.weight,4.545140079407545
100,4,c_proj.weight,3130.573286831702
100,4,c_fc.weight,3.454955764613559
100,4,c_proj.weight,8.446019029180945
100,5,c_attn.weight,4.422816423366564
100,5,c_proj.weight,16615.837142532408
100,5,c_fc.weight,3.4753052810992506
100,5,c_proj.weight,8.87448403902812
200,0,c_attn.weight,6.150349468450272
200,0,c_proj.weight,20351.369662333804
200,0,c_fc.weight,4.595623677913792
200,0,c_proj.weight,9.056060988805433
